ID_Vendita,Nome_Produttore,Cognome_Produttore,Tipo_Prodotto,Nome_Prodotto,Quantita,unita_misura,Prezzo_Totale,Data_Ora,Nome_cliente,Cognome_cliente,Genere,Data_Nascita
776,Jedd,Coard,"Derivato Animale","Polpette con verdure",10.00,Pezzi,120.00,"2023-05-24 09:29:49",Yehudit,Edds,F,1944-09-07
806,Jedd,Coard,"Derivato Animale","Polpette con verdure",4.00,Pezzi,48.00,"2024-01-01 09:07:15",Wash,Rainer,NULL,NULL
104,Jedd,Coard,Agricolo,Grano,3.04,Kg,24.93,"2023-12-25 13:50:55",Thedrick,Cubbon,"Preferisco non specificare",1961-08-24
504,Jedd,Coard,Agricolo,Grano,3.04,Kg,24.93,"2023-12-25 13:50:55",Thedrick,Cubbon,"Preferisco non specificare",1961-08-24
804,Jedd,Coard,Agricolo,Grano,3.04,Kg,24.93,"2023-12-25 13:50:55",Thedrick,Cubbon,"Preferisco non specificare",1961-08-24
1158,Jedd,Coard,Agricolo,Pasta,8.19,Kg,19.27,"2023-08-25 16:32:27",Dierdre,Gaitone,F,1994-06-02
90,Jedd,Coard,Agricolo,"Dolci con frutta",5.00,Pezzi,100.00,"2024-10-25 19:30:07",Gav,Fuxman,M,1991-10-21
490,Jedd,Coard,Agricolo,"Dolci con frutta",5.00,Pezzi,100.00,"2024-10-25 19:30:07",Gav,Fuxman,M,1991-10-21
790,Jedd,Coard,Agricolo,"Dolci con frutta",5.00,Pezzi,100.00,"2024-10-25 19:30:07",Gav,Fuxman,M,1991-10-21
1097,Jedd,Coard,Agricolo,"Dolci con frutta",4.00,Pezzi,71.61,"2025-10-07 16:51:03",Gena,Huscroft,NULL,2005-09-01
1141,Jedd,Coard,Agricolo,"Dolci con frutta",5.00,Pezzi,108.46,"2025-12-13 13:42:09",Leanora,Coppin,M,1954-06-06
105,Jedd,Coard,Agricolo,"Marmellata di agrumi",2.00,Kg,59.80,"2024-01-01 09:07:15",Wash,Rainer,NULL,NULL
131,Jedd,Coard,Agricolo,"Marmellata di agrumi",1.81,Kg,54.12,"2023-09-21 19:07:29",Sauncho,Dmtrovic,M,1995-02-22
246,Jedd,Coard,Agricolo,"Marmellata di agrumi",3.82,Kg,114.22,"2025-11-23 18:08:37",Emilie,Arton,F,NULL
505,Jedd,Coard,Agricolo,"Marmellata di agrumi",2.00,Kg,59.80,"2024-01-01 09:07:15",Wash,Rainer,NULL,NULL
531,Jedd,Coard,Agricolo,"Marmellata di agrumi",1.81,Kg,54.12,"2023-09-21 19:07:29",Sauncho,Dmtrovic,M,1995-02-22
646,Jedd,Coard,Agricolo,"Marmellata di agrumi",3.82,Kg,114.22,"2025-11-23 18:08:37",Emilie,Arton,F,NULL
805,Jedd,Coard,Agricolo,"Marmellata di agrumi",2.00,Kg,59.80,"2024-01-01 09:07:15",Wash,Rainer,NULL,NULL
831,Jedd,Coard,Agricolo,"Marmellata di agrumi",1.81,Kg,54.12,"2023-09-21 19:07:29",Sauncho,Dmtrovic,M,1995-02-22
946,Jedd,Coard,Agricolo,"Marmellata di agrumi",3.82,Kg,114.22,"2025-11-23 18:08:37",Emilie,Arton,F,NULL
1109,Jedd,Coard,Agricolo,"Marmellata di agrumi",9.00,Pezzi,91.45,"2025-08-08 16:40:29",Leanora,Coppin,M,1954-06-06
344,Jedd,Coard,Agricolo,"Verdure surgelate",1.47,Pezzi,35.04,"2024-08-10 11:15:31",Kenna,Rioch,F,1950-07-10
1174,Jedd,Coard,Agricolo,Aglio,2.84,Kg,19.05,"2023-06-10 13:26:05",Harlene,Cartlidge,F,1941-03-25
225,Jedd,Coard,Agricolo,"Frutta secca",3.12,Kg,57.78,"2024-04-12 11:16:15",Cinderella,Caffin,"Preferisco non specificare",1982-01-06
625,Jedd,Coard,Agricolo,"Frutta secca",3.12,Kg,57.78,"2024-04-12 11:16:15",Cinderella,Caffin,"Preferisco non specificare",1982-01-06
925,Jedd,Coard,Agricolo,"Frutta secca",3.12,Kg,57.78,"2024-04-12 11:16:15",Cinderella,Caffin,"Preferisco non specificare",1982-01-06
377,Jedd,Coard,Agricolo,Agrumi,2.00,Pezzi,29.26,"2024-09-12 13:11:56",Celestine,Capron,Altro,1987-12-31
1007,Tiphanie,Caselick,"Derivato Animale","Latte fermentato",2.99,L,70.30,"2024-08-13 08:14:10",Juliana,Paty,NULL,1952-03-09
6,Tiphanie,Caselick,"Derivato Animale","Formaggio fresco",1.62,Kg,11.94,"2025-07-17 08:36:06",Ramon,Newton,M,1951-12-22
378,Tiphanie,Caselick,"Derivato Animale","Formaggio fresco",5.00,Kg,36.85,"2024-10-19 09:01:11",Marian,Niemetz,NULL,1981-07-21
406,Tiphanie,Caselick,"Derivato Animale","Formaggio fresco",1.62,Kg,11.94,"2025-07-17 17:36:06",Ramon,Newton,M,1951-12-22
706,Tiphanie,Caselick,"Derivato Animale","Formaggio fresco",1.62,Kg,11.94,"2025-07-17 18:36:06",Ramon,Newton,M,1951-12-22
368,Tiphanie,Caselick,"Derivato Animale","Formaggio al pepe",4.69,Kg,117.25,"2023-02-17 09:42:10",Karil,Yushankin,F,NULL
261,Tiphanie,Caselick,"Derivato Animale",Caciotta,1.07,Kg,14.01,"2023-05-03 08:03:26",Gwenore,Haslock(e),NULL,NULL
661,Tiphanie,Caselick,"Derivato Animale",Caciotta,1.07,Kg,14.01,"2023-05-03 08:03:26",Gwenore,Haslock(e),NULL,NULL
961,Tiphanie,Caselick,"Derivato Animale",Caciotta,1.07,Kg,14.01,"2023-05-03 08:03:26",Gwenore,Haslock(e),NULL,NULL
332,Tiphanie,Caselick,"Derivato Animale",Scamorza,1.82,Kg,45.88,"2023-09-15 15:45:47",Else,Dunnett,Altro,1945-01-05
46,Tiphanie,Caselick,"Derivato Animale","Uova fresche",9.00,Pezzi,38.25,"2023-01-14 10:50:59",Simonne,Brosi,F,1964-10-21
389,Tiphanie,Caselick,"Derivato Animale","Uova fresche",7.00,Pezzi,29.75,"2024-12-01 08:15:46",Eryn,Sherrocks,F,1961-05-19
446,Tiphanie,Caselick,"Derivato Animale","Uova fresche",9.00,Pezzi,38.25,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
746,Tiphanie,Caselick,"Derivato Animale","Uova fresche",9.00,Pezzi,38.25,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
1057,Tiphanie,Caselick,"Derivato Animale","Uova fresche",10.00,Pezzi,26.32,"2025-06-03 13:11:28",Rabi,Roon,Altro,2004-09-28
1139,Tiphanie,Caselick,"Derivato Animale","Uova fresche",4.00,Pezzi,20.16,"2026-01-31 08:38:11",Liesa,Lamming,F,1992-09-13
1038,Tiphanie,Caselick,"Derivato Animale",Albume,8.42,Kg,38.78,"2024-10-11 08:35:45",Ned,Spry,"Preferisco non specificare",1975-08-29
1046,Tiphanie,Caselick,"Derivato Animale","Carne ovina",96.22,Kg,523.21,"2024-09-10 08:19:54",Dena,Mallaby,F,1964-08-18
42,Tiphanie,Caselick,"Derivato Animale","Carne lavorata",5.00,Kg,33.75,"2026-02-21 19:29:08",Gwenore,Haslock(e),NULL,NULL
376,Tiphanie,Caselick,"Derivato Animale","Carne lavorata",4.34,Kg,29.29,"2024-09-12 13:11:56",Celestine,Capron,Altro,1987-12-31
442,Tiphanie,Caselick,"Derivato Animale","Carne lavorata",5.00,Kg,33.75,"2026-02-21 19:29:08",Gwenore,Haslock(e),NULL,NULL
742,Tiphanie,Caselick,"Derivato Animale","Carne lavorata",5.00,Kg,33.75,"2026-02-21 18:29:08",Gwenore,Haslock(e),NULL,NULL
1082,Tiphanie,Caselick,"Derivato Animale","Salame al vino rosso",4.27,Kg,40.78,"2024-04-09 12:21:21",Celinka,Mourgue,Altro,1946-07-13
51,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.00,L,33.51,"2024-05-19 09:32:39",Marian,Niemetz,NULL,1981-07-21
122,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.25,L,36.30,"2024-06-12 18:32:52",Ursula,Askam,F,1950-06-12
342,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",4.55,L,50.82,"2025-06-13 17:29:25",Lizzie,Beeswing,Altro,1970-03-02
451,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.00,L,33.51,"2024-05-19 11:32:39",Marian,Niemetz,NULL,1981-07-21
522,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.25,L,36.30,"2024-06-12 14:32:52",Ursula,Askam,F,1950-06-12
751,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.00,L,33.51,"2024-05-19 11:32:39",Marian,Niemetz,NULL,1981-07-21
822,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.25,L,36.30,"2024-06-12 12:32:52",Ursula,Askam,F,1950-06-12
1140,Tiphanie,Caselick,"Derivato Animale","Brodo di carne",3.34,L,73.31,"2023-10-25 17:29:39",Clayborn,Center,"Preferisco non specificare",NULL
1023,Tiphanie,Caselick,"Derivato Animale","Siero di latte",0.54,L,6.42,"2023-05-01 11:39:40",Heather,Dumpleton,"Preferisco non specificare",1978-04-11
133,Tiphanie,Caselick,Agricolo,"Proteine del latte",2.00,Kg,59.94,"2025-09-01 13:45:55",Finley,Grugerr,M,1992-08-21
533,Tiphanie,Caselick,Agricolo,"Proteine del latte",2.00,Kg,59.94,"2025-09-01 13:45:55",Finley,Grugerr,M,1992-08-21
833,Tiphanie,Caselick,Agricolo,"Proteine del latte",2.00,Kg,59.94,"2025-09-01 13:45:55",Finley,Grugerr,M,1992-08-21
45,Tiphanie,Caselick,Agricolo,"Pane alle erbe aromatiche",7.00,Pezzi,35.00,"2023-01-14 10:50:59",Simonne,Brosi,F,1964-10-21
445,Tiphanie,Caselick,Agricolo,"Pane alle erbe aromatiche",7.00,Pezzi,35.00,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
745,Tiphanie,Caselick,Agricolo,"Pane alle erbe aromatiche",7.00,Pezzi,35.00,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
1022,Tiphanie,Caselick,Agricolo,"Pane alle erbe aromatiche",1.00,Pezzi,9.05,"2025-10-10 16:13:19",Wendy,Givens,"Preferisco non specificare",NULL
1044,Tiphanie,Caselick,Agricolo,"Pasta al pomodoro",9.20,Kg,54.70,"2025-04-25 15:08:12",Griffie,Sallings,Altro,1947-01-11
150,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",1.74,Kg,32.00,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
218,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",2.58,Kg,47.45,"2024-08-03 16:31:41",Allissa,Dassindale,F,1961-12-06
550,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",1.74,Kg,32.00,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
618,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",2.58,Kg,47.45,"2024-08-03 16:31:41",Allissa,Dassindale,F,1961-12-06
850,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",1.74,Kg,32.00,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
918,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",2.58,Kg,47.45,"2024-08-03 16:31:41",Allissa,Dassindale,F,1961-12-06
1165,Tiphanie,Caselick,Agricolo,"Verdure sott’olio",6.00,Pezzi,131.92,"2023-07-01 16:08:31",Stormie,Fante,"Preferisco non specificare",1950-12-23
384,Tiphanie,Caselick,Agricolo,Carote,0.70,Kg,4.24,"2024-02-25 19:37:54",Kaine,Byk,Altro,1995-12-27
213,Aubrey,Durant,"Derivato Animale",Mozzarella,4.30,Kg,88.28,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
254,Aubrey,Durant,"Derivato Animale",Mozzarella,1.09,Kg,22.38,"2023-07-23 17:57:33",Eldridge,Potter,M,1984-04-15
613,Aubrey,Durant,"Derivato Animale",Mozzarella,4.30,Kg,88.28,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
654,Aubrey,Durant,"Derivato Animale",Mozzarella,1.09,Kg,22.38,"2023-07-23 17:57:33",Eldridge,Potter,M,1984-04-15
913,Aubrey,Durant,"Derivato Animale",Mozzarella,4.30,Kg,88.28,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
954,Aubrey,Durant,"Derivato Animale",Mozzarella,1.09,Kg,22.38,"2023-07-23 17:57:33",Eldridge,Potter,M,1984-04-15
188,Aubrey,Durant,"Derivato Animale","Formaggio fresco",3.00,Kg,22.11,"2025-01-16 11:46:39",Collin,Spenley,M,1998-06-21
588,Aubrey,Durant,"Derivato Animale","Formaggio fresco",3.00,Kg,22.11,"2025-01-16 11:46:39",Collin,Spenley,M,1998-06-21
888,Aubrey,Durant,"Derivato Animale","Formaggio fresco",3.00,Kg,22.11,"2025-01-16 11:46:39",Collin,Spenley,M,1998-06-21
386,Aubrey,Durant,"Derivato Animale","Formaggio stagionato",1.29,Kg,28.11,"2024-02-25 19:37:54",Kaine,Byk,Altro,1995-12-27
1153,Aubrey,Durant,"Derivato Animale","Formaggio spalmabile",2.15,Kg,3.37,"2024-04-21 09:38:28",Prinz,Petracek,Altro,1950-03-25
1020,Aubrey,Durant,"Derivato Animale",Salsiccia,9.00,Pezzi,165.18,"2023-09-07 14:04:39",Theressa,Demare,M,1997-06-30
1149,Aubrey,Durant,"Derivato Animale",Salsiccia,6.00,Pezzi,42.02,"2025-07-11 18:48:23",Wendy,Givens,"Preferisco non specificare",NULL
1155,Aubrey,Durant,"Derivato Animale",Salsiccia,8.00,Pezzi,174.82,"2024-03-18 09:43:38",Thaine,Pendlington,Altro,1984-08-05
1193,Aubrey,Durant,"Derivato Animale",Salame,190.19,Kg,894.86,"2023-12-06 19:06:02",Obidiah,Dyzart,Altro,1969-06-28
1177,Aubrey,Durant,"Derivato Animale","Carne essiccata",64.98,Kg,380.06,"2024-09-21 14:04:37",Patsy,Basile,Altro,NULL
22,Aubrey,Durant,"Derivato Animale","Polpette con verdure",7.00,Pezzi,84.00,"2023-08-10 15:31:48",Rainer,Balkwill,M,1955-11-07
47,Aubrey,Durant,"Derivato Animale","Polpette con verdure",2.00,Pezzi,24.00,"2023-01-14 10:50:59",Simonne,Brosi,F,1964-10-21
264,Aubrey,Durant,"Derivato Animale","Polpette con verdure",10.00,Pezzi,120.00,"2025-03-05 11:15:37",Antone,Ingman,Altro,1949-08-22
422,Aubrey,Durant,"Derivato Animale","Polpette con verdure",7.00,Pezzi,84.00,"2023-08-10 15:31:48",Rainer,Balkwill,M,1955-11-07
447,Aubrey,Durant,"Derivato Animale","Polpette con verdure",2.00,Pezzi,24.00,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
664,Aubrey,Durant,"Derivato Animale","Polpette con verdure",10.00,Pezzi,120.00,"2025-03-05 11:15:37",Antone,Ingman,Altro,1949-08-22
722,Aubrey,Durant,"Derivato Animale","Polpette con verdure",7.00,Pezzi,84.00,"2023-08-10 15:31:48",Rainer,Balkwill,M,1955-11-07
747,Aubrey,Durant,"Derivato Animale","Polpette con verdure",2.00,Pezzi,24.00,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
964,Aubrey,Durant,"Derivato Animale","Polpette con verdure",10.00,Pezzi,120.00,"2025-03-05 11:15:37",Antone,Ingman,Altro,1949-08-22
379,Aubrey,Durant,"Derivato Animale","Siero di latte",3.00,L,55.62,"2024-10-19 09:01:11",Marian,Niemetz,NULL,1981-07-21
387,Aubrey,Durant,"Derivato Animale","Gelato al miele",1.42,L,35.50,"2023-11-26 08:02:02",Fremont,Backson,M,NULL
269,Aubrey,Durant,Agricolo,"Olio vegetale",1.53,L,44.29,"2024-07-21 12:11:30",Antone,Ingman,Altro,1949-08-22
669,Aubrey,Durant,Agricolo,"Olio vegetale",1.53,L,44.29,"2024-07-21 17:11:30",Antone,Ingman,Altro,1949-08-22
969,Aubrey,Durant,Agricolo,"Olio vegetale",1.53,L,44.29,"2024-07-21 12:11:30",Antone,Ingman,Altro,1949-08-22
1018,Aubrey,Durant,Agricolo,"Olio vegetale",4.40,L,78.83,"2023-10-05 17:26:11",Cthrine,Clowton,F,2002-03-22
173,Aubrey,Durant,Agricolo,"Vino rosso",2.00,L,56.36,"2025-08-19 19:46:45",Koral,Rebanks,NULL,1993-09-11
573,Aubrey,Durant,Agricolo,"Vino rosso",2.00,L,56.36,"2025-08-19 19:46:45",Koral,Rebanks,NULL,1993-09-11
873,Aubrey,Durant,Agricolo,"Vino rosso",2.00,L,56.36,"2025-08-19 19:46:45",Koral,Rebanks,NULL,1993-09-11
323,Aubrey,Durant,Agricolo,"Insalata mista",2.05,Kg,15.27,"2024-08-15 10:46:24",Fee,Tabary,F,NULL
1101,Aubrey,Durant,Agricolo,Peperoni,186.26,Kg,714.85,"2025-03-31 11:50:45",Gena,Huscroft,NULL,2005-09-01
1151,Aubrey,Durant,Agricolo,Lattuga,133.67,Kg,1317.95,"2025-03-06 16:55:56",Valaria,Grebner,F,1984-07-13
399,Aubrey,Durant,Agricolo,"Succo concentrato",5.00,L,85.10,"2023-11-19 12:10:41",Gwenore,Haslock(e),NULL,NULL
31,Nani,Benoi,"Derivato Animale","Latte crudo",4.00,L,62.72,"2023-08-17 11:14:14",Wittie,Mille,"Preferisco non specificare",2006-12-04
44,Nani,Benoi,"Derivato Animale","Latte crudo",1.00,L,15.68,"2023-01-14 10:50:59",Simonne,Brosi,F,1964-10-21
431,Nani,Benoi,"Derivato Animale","Latte crudo",4.00,L,62.72,"2023-08-17 11:14:14",Wittie,Mille,"Preferisco non specificare",2006-12-04
444,Nani,Benoi,"Derivato Animale","Latte crudo",1.00,L,15.68,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
731,Nani,Benoi,"Derivato Animale","Latte crudo",4.00,L,62.72,"2023-08-17 09:14:14",Wittie,Mille,"Preferisco non specificare",2006-12-04
744,Nani,Benoi,"Derivato Animale","Latte crudo",1.00,L,15.68,"2023-01-14 14:50:59",Simonne,Brosi,F,1964-10-21
74,Nani,Benoi,"Derivato Animale","Yogurt greco",3.67,Kg,10.42,"2025-05-26 11:49:03",Rheta,Lydiard,F,1979-08-10
107,Nani,Benoi,"Derivato Animale","Yogurt greco",1.31,Kg,3.72,"2024-11-08 15:16:56",Damiano,Sharratt,NULL,NULL
130,Nani,Benoi,"Derivato Animale","Yogurt greco",0.78,Kg,2.22,"2023-12-31 10:00:31",Tamar,Colthard,"Preferisco non specificare",NULL
316,Nani,Benoi,"Derivato Animale","Yogurt greco",2.00,L,5.68,"2026-04-04 13:02:33",Celestine,Capron,Altro,1987-12-31
474,Nani,Benoi,"Derivato Animale","Yogurt greco",3.67,Kg,10.42,"2025-05-26 09:49:03",Rheta,Lydiard,F,1979-08-10
507,Nani,Benoi,"Derivato Animale","Yogurt greco",1.31,Kg,3.72,"2024-11-08 14:16:56",Damiano,Sharratt,NULL,NULL
530,Nani,Benoi,"Derivato Animale","Yogurt greco",0.78,Kg,2.22,"2023-12-31 10:00:31",Tamar,Colthard,"Preferisco non specificare",NULL
774,Nani,Benoi,"Derivato Animale","Yogurt greco",3.67,Kg,10.42,"2025-05-26 11:49:03",Rheta,Lydiard,F,1979-08-10
807,Nani,Benoi,"Derivato Animale","Yogurt greco",1.31,Kg,3.72,"2024-11-08 11:16:56",Damiano,Sharratt,NULL,NULL
830,Nani,Benoi,"Derivato Animale","Yogurt greco",0.78,Kg,2.22,"2023-12-31 10:00:31",Tamar,Colthard,"Preferisco non specificare",NULL
38,Nani,Benoi,"Derivato Animale","Ricotta con cacao",2.52,Kg,45.36,"2024-07-27 08:16:22",Andriette,Cardero,NULL,1964-08-10
85,Nani,Benoi,"Derivato Animale","Ricotta con cacao",3.92,Kg,70.56,"2023-11-05 17:50:24",Zulema,Dabrowski,F,1959-01-14
117,Nani,Benoi,"Derivato Animale","Ricotta con cacao",2.36,Kg,42.48,"2025-07-27 16:35:22",Bernard,Beastall,NULL,1989-06-23
163,Nani,Benoi,"Derivato Animale","Ricotta con cacao",0.84,Kg,15.12,"2023-04-06 18:57:31",Delia,Hirjak,Altro,1995-09-21
438,Nani,Benoi,"Derivato Animale","Ricotta con cacao",2.52,Kg,45.36,"2024-07-27 08:16:22",Andriette,Cardero,NULL,1964-08-10
485,Nani,Benoi,"Derivato Animale","Ricotta con cacao",3.92,Kg,70.56,"2023-11-05 17:50:24",Zulema,Dabrowski,F,1959-01-14
517,Nani,Benoi,"Derivato Animale","Ricotta con cacao",2.36,Kg,42.48,"2025-07-27 09:35:22",Bernard,Beastall,NULL,1989-06-23
563,Nani,Benoi,"Derivato Animale","Ricotta con cacao",0.84,Kg,15.12,"2023-04-06 19:57:31",Delia,Hirjak,Altro,1995-09-21
738,Nani,Benoi,"Derivato Animale","Ricotta con cacao",2.52,Kg,45.36,"2024-07-27 08:16:22",Andriette,Cardero,NULL,1964-08-10
785,Nani,Benoi,"Derivato Animale","Ricotta con cacao",3.92,Kg,70.56,"2023-11-05 17:50:24",Zulema,Dabrowski,F,1959-01-14
817,Nani,Benoi,"Derivato Animale","Ricotta con cacao",2.36,Kg,42.48,"2025-07-27 11:35:22",Bernard,Beastall,NULL,1989-06-23
863,Nani,Benoi,"Derivato Animale","Ricotta con cacao",0.84,Kg,15.12,"2023-04-06 11:57:31",Delia,Hirjak,Altro,1995-09-21
1016,Nani,Benoi,"Derivato Animale","Ricotta con cacao",6.05,Kg,23.47,"2024-12-27 16:36:48",Griffie,Sallings,Altro,1947-01-11
1041,Nani,Benoi,"Derivato Animale","Ricotta con cacao",8.38,Kg,18.33,"2024-02-12 14:03:01",Adolph,Bagg,M,1967-12-17
289,Nani,Benoi,"Derivato Animale","Formaggio agli agrumi",4.00,Kg,88.00,"2025-05-25 16:53:58",Allx,Aingel,M,1956-10-29
689,Nani,Benoi,"Derivato Animale","Formaggio agli agrumi",4.00,Kg,88.00,"2025-05-25 16:53:58",Allx,Aingel,M,1956-10-29
989,Nani,Benoi,"Derivato Animale","Formaggio agli agrumi",4.00,Kg,88.00,"2025-05-25 10:53:58",Allx,Aingel,M,1956-10-29
121,Nani,Benoi,"Derivato Animale","Formaggio alle olive",4.00,Kg,96.00,"2024-06-12 18:32:52",Ursula,Askam,F,1950-06-12
202,Nani,Benoi,"Derivato Animale","Formaggio alle olive",1.78,Kg,42.72,"2025-02-25 18:51:20",Collin,Spenley,M,1998-06-21
521,Nani,Benoi,"Derivato Animale","Formaggio alle olive",4.00,Kg,96.00,"2024-06-12 14:32:52",Ursula,Askam,F,1950-06-12
602,Nani,Benoi,"Derivato Animale","Formaggio alle olive",1.78,Kg,42.72,"2025-02-25 14:51:20",Collin,Spenley,M,1998-06-21
821,Nani,Benoi,"Derivato Animale","Formaggio alle olive",4.00,Kg,96.00,"2024-06-12 12:32:52",Ursula,Askam,F,1950-06-12
902,Nani,Benoi,"Derivato Animale","Formaggio alle olive",1.78,Kg,42.72,"2025-02-25 19:51:20",Collin,Spenley,M,1998-06-21
1010,Nani,Benoi,"Derivato Animale","Carne macinata",131.93,Kg,1056.66,"2025-10-31 11:35:22",Budd,Wiggall,M,2005-11-25
1027,Nani,Benoi,"Derivato Animale","Carne macinata",134.95,Kg,420.49,"2024-07-14 08:16:09",Leigh,Thoresby,"Preferisco non specificare",2006-03-13
322,Nani,Benoi,"Derivato Animale","Hamburger con erbe aromatiche",8.00,Pezzi,160.00,"2024-08-15 10:46:24",Fee,Tabary,F,NULL
1088,Nani,Benoi,"Derivato Animale","Hamburger con erbe aromatiche",2.00,Pezzi,6.43,"2025-02-03 14:55:24",Prinz,Petracek,Altro,1950-03-25
1006,Nani,Benoi,"Derivato Animale","Crema di formaggio al peperoncino",1.64,Kg,15.87,"2025-12-08 11:14:40",Shirleen,Mozzini,F,1996-09-14
1035,Nani,Benoi,"Derivato Animale","Crema di formaggio al peperoncino",2.70,Kg,15.23,"2025-04-01 16:12:25",Shelagh,Saffin,M,1955-07-28
307,Nani,Benoi,"Derivato Animale","Gelato al miele",4.03,L,100.75,"2024-07-14 15:08:07",Elena,Aubry,F,1944-07-27
1063,Nani,Benoi,"Derivato Animale","Gelato al miele",1.86,L,23.98,"2026-04-09 13:01:59",Juliana,Paty,NULL,1952-03-09
367,Nani,Benoi,Agricolo,"Pane alle erbe aromatiche",7.00,Pezzi,35.00,"2023-02-17 09:42:10",Karil,Yushankin,F,NULL
1185,Nani,Benoi,Agricolo,"Dolci da forno",4.00,Pezzi,26.31,"2023-11-15 15:24:41",Prinz,Petracek,Altro,1950-03-25
2,Nani,Benoi,Agricolo,"Olio con erbe aromatiche",4.21,L,75.78,"2024-09-30 16:36:32",Ursula,Askam,F,1950-06-12
402,Nani,Benoi,Agricolo,"Olio con erbe aromatiche",4.21,L,75.78,"2024-09-30 16:36:32",Ursula,Askam,F,1950-06-12
702,Nani,Benoi,Agricolo,"Olio con erbe aromatiche",4.21,L,75.78,"2024-09-30 16:36:32",Ursula,Askam,F,1950-06-12
1125,Nani,Benoi,Agricolo,"Olio con erbe aromatiche",2.77,L,56.34,"2023-09-11 14:30:41",Mathew,Gravenell,NULL,2004-02-06
101,Nani,Benoi,Agricolo,"Salsa vegetale",4.64,L,56.65,"2023-07-12 09:31:16",Axel,Jozsika,M,1978-06-24
206,Nani,Benoi,Agricolo,"Salsa vegetale",2.16,L,26.37,"2023-01-24 11:26:06",Collin,Spenley,M,1998-06-21
309,Nani,Benoi,Agricolo,"Salsa vegetale",3.48,L,42.49,"2024-07-14 15:08:07",Elena,Aubry,F,1944-07-27
501,Nani,Benoi,Agricolo,"Salsa vegetale",4.64,L,56.65,"2023-07-12 09:31:16",Axel,Jozsika,M,1978-06-24
606,Nani,Benoi,Agricolo,"Salsa vegetale",2.16,L,26.37,"2023-01-24 11:26:06",Collin,Spenley,M,1998-06-21
801,Nani,Benoi,Agricolo,"Salsa vegetale",4.64,L,56.65,"2023-07-12 09:31:16",Axel,Jozsika,M,1978-06-24
906,Nani,Benoi,Agricolo,"Salsa vegetale",2.16,L,26.37,"2023-01-24 12:26:06",Collin,Spenley,M,1998-06-21
375,Nani,Benoi,Agricolo,"Purea di frutta",4.48,L,43.32,"2024-09-12 13:11:56",Celestine,Capron,Altro,1987-12-31
391,Nani,Benoi,Agricolo,"Purea di frutta",4.00,L,38.68,"2025-02-26 17:08:13",Cinderella,Caffin,"Preferisco non specificare",1982-01-06
1008,Nani,Benoi,Agricolo,"Purea di frutta",3.43,L,49.42,"2024-04-06 11:51:53",Issy,Cobbe,F,2007-10-09
211,Nani,Benoi,Agricolo,"Succo concentrato",2.43,L,41.36,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
383,Nani,Benoi,Agricolo,"Succo concentrato",3.27,L,55.66,"2024-02-25 19:37:54",Kaine,Byk,Altro,1995-12-27
611,Nani,Benoi,Agricolo,"Succo concentrato",2.43,L,41.36,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
911,Nani,Benoi,Agricolo,"Succo concentrato",2.43,L,41.36,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
1131,Nani,Benoi,Agricolo,"Succo concentrato",4.39,L,113.20,"2025-04-29 10:32:03",Cynde,"de Clercq",NULL,1998-11-23
